D,M,sigma_ku,sigma_ka,sigma_w
6115,0.0086,3.5599054464000008e-06,6.775944209633884e-09,7.1488778324333e-09,2.4970549873208837e-08
6116,0.00988,4.4329558592e-06,6.8045144291586694e-09,2.5267264641024802e-08,1.1321436768621917e-07
6117,0.0048800000000000015,7.440963904000001e-07,5.951359573600203e-10,1.2404179759764599e-08,6.9492646314353e-09
6118,0.01208,6.280905721600001e-06,1.2193390474527184e-08,2.512224649306105e-08,5.367721017142979e-07
6119,0.00532,1.1040881472e-06,9.209052077645522e-10,4.796409831983241e-09,1.2248243903515422e-08
6120,0.0094,3.988422361600001e-06,1.2234504012441305e-08,2.8418557580231167e-08,1.9091925831828068e-07
6121,0.02032,1.0077891788800002e-05,4.643112098873439e-08,1.020049877341528e-08,1.8318799287074722e-06
6122,0.00356,5.062530752000001e-07,3.3145591526491163e-10,9.862781382571526e-09,5.057649202558819e-08
6123,0.00744,1.2285833408000005e-06,1.6651572972360788e-09,2.934808408444374e-08,1.1259339678709097e-07
6124,0.00564,1.6369768576000002e-06,2.4029567250425207e-09,1.0972069408473007e-08,9.423494899070529e-09
6125,0.016960000000000003,1.2080551276800003e-05,4.536866367304842e-08,1.0136242469340504e-07,9.267300934953869e-08
6126,0.009640000000000003,3.3491671168000004e-06,6.644301526036548e-09,2.3341756227548814e-09,4.661071605146331e-08
6127,0.01864,1.0977577836800003e-05,3.1319661638799565e-08,1.39050205411374e-08,4.6913355133490876e-07
6128,0.00908,2.1896956224000003e-06,4.479457692137509e-09,6.218570422035083e-08,4.002154470046513e-08
6129,0.016880000000000003,1.1347601958400003e-05,2.5804268494754065e-08,1.3291277835516688e-07,1.371972703508256e-07
6130,0.02008,1.1735050713600003e-05,2.467572543710349e-08,1.2435939476615198e-07,2.589905018150825e-07
6131,0.01484,1.1038593388800004e-05,3.238350146382659e-08,6.395397557790069e-08,1.996685113938311e-07
6132,0.002,1.3006872960000002e-07,2.501428503648569e-11,9.933751754917864e-10,1.485260211557613e-08
6133,0.0018,6.993320960000001e-08,5.529371931768719e-12,2.499889194101488e-10,8.997226734366693e-09
6134,0.01868,1.0793416473600003e-05,5.805524093481418e-08,9.644691359384259e-08,5.269103416134897e-07
6135,0.01456,1.0303238649600003e-05,3.0051801373944985e-08,1.6656797805966007e-08,3.3884446104816215e-07
6136,0.012,5.4049218688000004e-06,1.5190301339794065e-08,4.900143484268368e-08,2.0228251853078566e-07
6137,0.01104,3.2097700480000004e-06,8.133247050947025e-09,3.5113891688268355e-08,1.3716825370039573e-07
6138,0.0112,6.2015268352000004e-06,2.5421782605227184e-08,1.0756871127173767e-07,1.4093808386950753e-07
6139,0.00224,2.0504745600000006e-07,4.855200084404968e-11,1.7979261113331292e-09,1.1907926337366577e-08
6140,0.0058800000000000015,1.2614965376000006e-06,1.7372196307676014e-09,3.2231219852096305e-08,5.268670032249888e-08
6141,0.0172,9.776099481600001e-06,2.648139583087027e-08,1.599602771815423e-08,1.6248514410937657e-08
6142,0.0058800000000000015,1.0928237376000002e-06,1.344278374625856e-09,2.8213425031525523e-08,4.892891524051859e-09
6143,0.01036,3.8153494016000005e-06,1.225238430975086e-08,1.3619054482616348e-07,1.9446198336559437e-08
6144,0.0112,5.349890534400001e-06,1.4271432535968524e-08,5.827763372209213e-09,9.007434978550433e-07
6145,0.01184,5.6478107008e-06,1.7994536986458128e-08,2.5368228815839823e-08,6.336572805622881e-07
6146,0.01632,1.0404442329600003e-05,2.0793088295864504e-08,2.5528816598454804e-08,2.5094718475056676e-07
6147,0.01808,1.0784498816000002e-05,3.770549046130485e-08,8.687894077544279e-09,4.874278366313855e-07
6148,0.01808,1.1905894259200003e-05,9.107174068624724e-09,6.813506617421784e-08,5.77312117833397e-07
6149,0.00092,2.32915136e-08,6.96795463632445e-13,3.2278334966326465e-11,1.419556424616806e-09
6150,0.0024400000000000008,2.2540552960000004e-07,5.883269997544569e-11,2.0788394108190617e-09,1.4920308010587164e-08
6151,0.02008,1.2274627667200004e-05,1.8348286158759645e-08,1.7009187151898216e-07,8.284778052420559e-07
6152,0.01576,1.0538793881600003e-05,4.186687347073991e-08,2.018853818099098e-08,2.029539767993458e-08
6153,0.00216,1.8879619840000008e-07,3.4340422727782886e-11,1.093144972018439e-09,1.4315798482813616e-09
6154,0.01004,3.6828752512000006e-06,1.0493178439086697e-08,3.588814529100087e-08,1.752077017783894e-07
6155,0.01868,1.1762566380800003e-05,4.74209056020427e-08,2.393198740206044e-08,7.380257605561272e-07
6156,0.016280000000000003,1.2541512038400003e-05,5.478512213558079e-08,5.906147168682562e-08,3.620983073586323e-07
6157,0.009920000000000003,5.483772736000001e-06,1.4194254293215411e-08,3.4163591855024305e-08,1.413057834456326e-07
6158,0.01024,3.7764519872000008e-06,1.0061670750930629e-08,5.556541692560545e-08,1.721771006442308e-08
6159,0.01924,1.1116916236800003e-05,5.846894689463233e-08,9.704832788421689e-08,1.0672661728955452e-07
6160,0.01268,7.649531488000001e-06,2.3805054707457804e-08,1.6388176515932389e-07,7.190857188866626e-08
6161,0.0154,7.782181644800002e-06,3.559157223814897e-08,2.3276626694763224e-08,1.063908091398432e-06
6162,0.00376,6.735764928000001e-07,4.927579283491709e-10,1.2429653501651496e-08,2.769002745213117e-08
6163,0.0034,3.4649793280000007e-07,1.6158889019711045e-10,5.860053094734506e-09,3.099981842622028e-08
6164,0.01208,5.2910457280000005e-06,1.3576579777058994e-08,5.506270401090086e-09,2.0261294162530578e-07
6165,0.01884,7.746511014400002e-06,3.9623930778019934e-08,3.4335128817690565e-08,3.312932228593962e-07
6166,0.006280000000000002,1.2597951424000002e-06,1.4885726362604014e-09,1.4697651541606336e-08,9.33771834324791e-09
6167,0.004920000000000002,8.667141824000002e-07,8.146961704056031e-10,1.6411846872591232e-08,3.0999439810199444e-08
6168,0.01108,5.6342582080000004e-06,1.93202201309004e-08,2.2413894109259747e-08,8.786538308803217e-08
6169,0.0152,5.161681024000001e-06,2.0019927628202584e-08,5.403960556532626e-08,3.8431699619792e-07
6170,0.020360000000000003,1.1913169190400003e-05,5.514007196643069e-08,7.455872231197116e-08,3.2987819378538334e-07
6171,0.00028,3.2854528000000005e-09,1.0937027316640337e-14,5.128363381295233e-13,2.470664403681117e-11
6172,0.01864,9.167704025600002e-06,7.168293208633574e-09,8.587984334584196e-08,6.420327010291704e-07
6173,0.01716,1.0660883654400003e-05,1.362471771886998e-08,4.534135510903116e-09,3.4168783198974326e-08
6174,0.002,8.448307200000001e-08,8.247292585425236e-12,3.5572652087808544e-10,9.118724223551824e-09
6175,0.01236,4.954756166400001e-06,1.2040238165035054e-08,2.4797327096343455e-08,9.673141367855616e-08
6176,0.00288,3.1997963520000013e-07,1.356079603719879e-10,4.5934041734473195e-09,3.1236934088669476e-08
6177,0.00368,3.5013539840000016e-07,1.4932092574269824e-10,5.0873224892838765e-09,1.5802819573672894e-08
6178,0.0038,3.1798489600000007e-07,1.2644702075461847e-10,3.819394767343828e-09,4.630709300108784e-08
6179,0.00248,1.9126028800000007e-07,4.3800324105038257e-11,1.579702536792174e-09,1.137845709646844e-08
6180,0.00156,8.1842976e-08,7.488824132142308e-12,3.2114221334460866e-10,8.085563380566259e-09
6181,0.02016,1.1978291558400003e-05,2.7696107109127436e-08,5.2053629080449054e-08,2.001798044500309e-06
6182,0.01208,7.091767206400001e-06,2.6805601280787968e-08,1.28835541657966e-07,5.5458901215852985e-08
6183,0.021040000000000003,1.2189499238400003e-05,6.112029327353314e-08,9.962452300341875e-08,6.683938307885918e-08
6184,0.01368,1.1763563750400002e-05,4.171129478757318e-08,3.1553513054521317e-09,7.097825751221772e-07
6185,0.0108,2.5001709120000006e-06,6.5068718768469e-09,1.456383482802004e-07,1.908172082539597e-07
6186,0.00112,5.3095264000000005e-08,3.788814195202929e-12,1.66516555375184e-10,4.925407037457768e-09
6187,0.006960000000000002,1.3604708032000002e-06,1.8655969824761987e-09,2.7084453560444933e-08,7.775602097322739e-08
6188,0.015680000000000003,1.1987854572800003e-05,3.0684190028146276e-08,5.113974307007469e-08,7.165288589094295e-07
6189,0.0038,4.6301416960000007e-07,2.4034933162396365e-10,6.870309871734625e-09,7.704300285037451e-09
6190,0.01236,5.107588390400001e-06,2.2017821601768216e-08,1.182228247181644e-07,6.681477075699262e-08
6191,0.01512,1.2225639219200003e-05,5.406574462470759e-08,2.257362166841309e-07,3.5216447486459025e-08
6192,0.0052000000000000015,9.938494720000002e-07,8.802887430813687e-10,9.31446458241587e-09,2.240796437963448e-08
6193,0.00604,1.2682434496000006e-06,1.6994911672771323e-09,2.9636381550780236e-08,8.769181576984064e-08
6194,0.007840000000000001,3.733154412800001e-06,1.0456761557379635e-08,2.5542051186151902e-08,1.6140785651576897e-07
6195,0.01352,8.390694438400002e-06,3.972646790711046e-09,8.38408679724975e-09,1.5634817897801063e-07
6196,0.00724,2.7034583040000004e-06,5.357353146577896e-09,1.2265956309848803e-08,7.207661863164833e-08
6197,0.017480000000000002,1.1454789856000003e-05,3.770188250285882e-08,2.125974046866486e-08,5.248088023368357e-10
6198,0.006240000000000002,1.8287064960000004e-06,2.523150172578989e-09,3.304480216438425e-08,4.1962970914085767e-07
6199,0.00752,2.1911623424000006e-06,4.334626394255104e-09,4.295371288917591e-08,1.8002848158067446e-07
6200,0.00248,1.3376486400000002e-07,2.1608318716653213e-11,9.618582783642394e-10,2.9968841289641164e-08
6201,0.016880000000000003,1.1991081356800004e-05,5.186796504852949e-09,2.0893476817878885e-07,2.8895159819114487e-07
6202,0.015360000000000004,1.0015644192000002e-05,5.2825549970464406e-08,5.9492609526284e-08,1.0041882988863664e-06
6203,0.0148,1.1188726848000003e-05,5.57893011001611e-08,1.4163224962826134e-07,6.317114511307025e-07
6204,0.00876,1.9865255680000004e-06,3.570793761043918e-09,2.8773365268209267e-08,1.3669065056222183e-08
6205,0.00948,3.2488434688000004e-06,7.87134094249786e-09,1.739252946459394e-08,1.4199725678370663e-08
6206,0.013960000000000004,6.959175718400002e-06,2.178878698394231e-08,9.338124798457408e-08,6.441765895985911e-07
6207,0.01516,1.0967486803200003e-05,2.671619177694616e-08,3.161452545546476e-08,1.881524719380739e-07
6208,0.00608,1.9735597632000005e-06,3.1560470851572568e-09,3.6310910582534812e-09,7.58848392732978e-09
6209,0.01384,6.974722950400002e-06,1.0815510914913048e-08,2.569870030197896e-08,2.763814213991199e-07
6210,0.006920000000000002,1.6951763072000002e-06,2.2155710982831167e-09,5.265828091015578e-09,1.4068297094553765e-07
6211,0.01828,1.1331996057600004e-05,3.2899154017674645e-08,2.4402375813940014e-07,1.0281854980521542e-06
6212,0.01796,1.0649091225600003e-05,4.170984754299753e-08,1.940339855808452e-08,6.503518869560966e-07
6213,0.0004,6.805580800000003e-09,6.001444304505272e-14,2.8148145746052705e-12,1.357894701872871e-10
6214,0.00676,1.1780108352000002e-06,1.2593292981492665e-09,1.173422285465032e-08,6.598241357008867e-08
6215,0.017560000000000003,1.0667923910400003e-05,3.108343525977923e-08,2.7767012297495667e-07,6.953163712286295e-08
6216,0.01168,5.2839468032000006e-06,1.2279639824370058e-08,3.5335679456977656e-08,1.10387139158058e-07
6217,0.00372,3.5377286400000004e-07,1.4548516782123901e-10,5.275688956062609e-09,5.649444803734461e-08
6218,0.01516,8.741357856000002e-06,3.184017034767437e-08,6.718366747605367e-09,2.1708941083887816e-07
6219,0.00432,7.992450624000003e-07,7.246978133821023e-10,1.9896148288049127e-08,4.385508901122249e-09
6220,0.006,1.0546303488e-06,1.1463819304147598e-09,1.6751033163662998e-08,1.5427300590793218e-08
6221,0.00216,1.6761676160000007e-07,3.691165659705079e-11,1.450252823512231e-09,1.8283196662324018e-08
6222,0.01344,8.582952096000001e-06,2.5223296596755304e-08,3.904088095794435e-08,4.3945983744990566e-07
6223,0.0032,3.8275525120000004e-07,1.685883481803869e-10,5.671628546328018e-09,3.939242549933448e-08
6224,0.01088,4.850501708800001e-06,1.0418258965674477e-08,3.744366011505962e-08,2.750934534185488e-07
6225,0.0064,1.8464831424000004e-06,3.195834857909188e-09,2.071864792395043e-08,1.0855337942339969e-07
6226,0.00708,2.3380103488000003e-06,5.211409318390324e-09,4.5357671374306016e-08,1.8504059236895024e-07
6227,0.006920000000000002,1.3804181952000001e-06,1.9254120477382096e-09,2.861308442885869e-08,2.639556710763555e-08
6228,0.007640000000000002,2.7554388608000004e-06,5.4198109120746184e-09,2.954131442606902e-09,2.2370933074316848e-07
6229,0.003280000000000001,3.6456792320000007e-07,1.7483770083441946e-10,5.5521630556359295e-09,6.09977049158388e-09
6230,0.0104,3.3782081728000003e-06,1.0134639516654706e-08,6.94335336728385e-08,3.1929196121905735e-07
6231,0.0186,1.2223527142400002e-05,4.3368247271651696e-08,1.5250970910939797e-07,3.8642273966556046e-08
6232,0.00668,2.2013120448000002e-06,4.304037886812432e-09,2.158431627232311e-08,1.4275254743949922e-07
6233,0.00712,1.1491457856000001e-06,1.2251298885343396e-09,1.6396264372589245e-08,9.983244019507955e-08
6234,0.0088,1.9738531072000003e-06,2.727025758041428e-09,5.81816216110933e-10,5.629020836575985e-07
6235,0.01204,4.831434348800001e-06,1.9304776238976778e-08,2.806974384640472e-08,1.821529162738461e-07
6236,0.01036,3.5761567040000007e-06,9.241866688479809e-09,5.3870630328781736e-09,3.717428984777467e-08
6237,0.0024,1.6245390720000003e-07,3.9705254368564763e-11,1.5528787620358832e-09,1.4202032884566733e-08
6238,0.00188,1.0695322240000004e-07,1.678245401933317e-11,7.298359044898916e-10,2.0457931274041104e-08
6239,0.00208,9.369407360000002e-08,1.3324524554009815e-11,5.291295368870473e-10,6.6088633903826375e-09
6240,0.0176,6.7464426496e-06,1.789418695618628e-08,5.916081138646154e-09,3.497973984408639e-07
6241,0.01912,9.996752838400002e-06,3.304836557536753e-08,8.758181420709724e-09,8.617849781569845e-07
6242,0.018000000000000002,9.967418438400001e-06,2.4821210284127324e-08,5.3029404621895455e-08,5.171765904505105e-07
6243,0.00084,1.3963174400000003e-08,1.7345030438938324e-13,8.038989515358848e-12,3.5588625000728115e-10
6244,0.01932,1.0657832876800003e-05,3.4990020100617506e-08,2.210762853902193e-08,1.5794142145656066e-06
6245,0.01328,3.2413925312000003e-06,5.197187858041377e-09,6.615773936517614e-08,3.7938922557048314e-08
6246,0.015,6.925558496000001e-06,2.256706483549786e-08,4.1266499450221216e-08,5.466855993741741e-07
6247,0.020440000000000003,1.1772774752000003e-05,3.7009636852486465e-08,2.3993464492985296e-08,2.3400968339451708e-08
6248,0.0202,1.2851517977600003e-05,1.5043600815584246e-08,1.3568798637985145e-08,9.113223209549373e-08
6249,0.01168,3.857356262400001e-06,9.584995034657026e-09,3.0929073337314652e-09,1.4536582555712007e-07
6250,0.00168,1.0742257280000002e-07,1.3073008843025207e-11,5.244167477972024e-10,8.108416988370972e-09
6251,0.00336,3.402203712e-07,1.3675597058373106e-10,4.0586199930598014e-09,6.099438980960063e-09
6252,0.01736,1.1038945401600003e-05,2.87692964085838e-09,2.3074293939734254e-08,2.8945665377775463e-07
6253,0.017640000000000003,1.2034261593600003e-05,3.1343789733197326e-08,1.4217054967097136e-09,1.3059830878785252e-06
6254,0.0058400000000000014,9.622269888000001e-07,9.380258439616916e-10,1.4133699390810609e-08,2.556038246007448e-08
6255,0.0012,5.450331520000001e-08,4.520489132967045e-12,1.9178489063822462e-10,4.472418532896564e-09
6256,0.01856,9.552395347200001e-06,8.545781018961756e-09,1.87215312905388e-08,4.127147632543885e-07
6257,0.02116,1.3795205625600003e-05,5.374440138524272e-10,4.6543185065540734e-08,9.351049219793351e-07
6258,0.0192,1.0701834476800004e-05,4.3930478290383925e-09,1.8392971361533265e-08,1.278943156304476e-06
6259,0.0004800000000000001,4.986848000000001e-09,3.0269448782716485e-14,1.4141008441668735e-12,6.634916720322384e-11
6260,0.0036000000000000008,4.379039232000001e-07,2.126624078667235e-10,6.875888664635304e-09,2.4584111128647165e-08
6261,0.00808,3.3194807040000005e-06,9.372431818049511e-09,8.417673921922918e-08,3.4841893885049524e-08
6262,0.016280000000000003,8.745347334400001e-06,2.233155729234212e-08,8.518506491361379e-09,1.660739754741559e-06
6263,0.0166,8.048714003200002e-06,2.7644702265344537e-08,3.152702012367184e-08,7.290107239955725e-07
6264,0.01004,2.8822221376000003e-06,6.586211782341271e-09,7.226750280304652e-09,6.240526279823134e-08
6265,0.00168,1.2461253120000001e-07,1.4786008202364752e-11,6.047743728539407e-10,1.1348694216544002e-08
6266,0.0144,1.0934104256000001e-05,2.181225532765175e-08,8.139497157630262e-08,1.075823956862536e-07
6267,0.00288,3.1739820800000003e-07,1.425295025430117e-10,4.475215365605184e-09,9.999052191087861e-09
6268,0.01052,3.502058009600001e-06,1.2360013185327284e-08,9.23063782009268e-08,2.6320820361278575e-07
6269,0.02072,9.4808194112e-06,3.74152567944288e-08,1.3692138840158438e-08,3.8001566699772687e-07
6270,0.01852,9.419393177600001e-06,3.195031976226964e-08,3.295146231227144e-07,2.49753096311184e-07
6271,0.00072,9.093664000000006e-09,7.508575353882591e-14,3.4749118216972048e-12,1.5233062507698428e-10
6272,0.00576,7.957836032000001e-07,6.648959848792782e-10,1.0975699066724255e-08,7.643297536204e-08
6273,0.00804,2.2426148800000005e-06,4.657425991663517e-09,3.910509526945892e-08,1.5806689784358628e-08
6274,0.01128,4.444806956800001e-06,1.2256739571569528e-08,8.590056941166995e-09,5.3322642270543685e-08
6275,0.004240000000000001,6.156703872000001e-07,3.877992709998339e-10,1.2634109004833601e-08,6.168596579239047e-08
6276,0.01724,1.2198944915200004e-05,1.2682766268177361e-08,7.234202696075187e-08,2.7392685205301164e-07
6277,0.00532,4.557392384000001e-07,3.0850282823333175e-10,9.844216335051765e-09,3.804154022837229e-08
6278,0.019760000000000003,9.570876019200002e-06,2.4639153778941443e-08,9.902307524099535e-08,1.912384300253045e-07
6279,0.01272,5.3321138880000006e-06,8.187885616160434e-09,5.9034727960372164e-08,6.997368479546808e-09
6280,0.01316,4.715974150400001e-06,1.5060874223713665e-08,2.9007244641338578e-09,2.6382222645626374e-07
6281,0.005280000000000002,7.001534592000001e-07,6.015950417553422e-10,6.872463238837452e-09,2.6816201769888708e-08
6282,0.01552,1.0913628844800002e-05,3.76460546602747e-08,1.5876854355290162e-07,1.465927422394598e-06
6283,0.01992,1.1098024883200002e-05,2.9002453058363938e-08,9.328256804351475e-08,1.9342518870986664e-08
6284,0.01804,9.356793568000002e-06,7.1310529246037484e-09,4.253409829258529e-08,1.7389111462069216e-07
6285,0.01368,4.945075814400001e-06,1.345975071208701e-08,1.7618765299229207e-08,7.270562009947282e-07
6286,0.0176,1.0659534272e-05,2.8448915807354158e-09,3.0447012431566657e-07,5.904098791505103e-07
6287,0.01848,1.3329844704000004e-05,4.385242844567247e-08,4.7991819065552246e-08,8.5201196553307e-07
6288,0.0014400000000000003,8.548044160000002e-08,9.364022178213023e-12,3.8513809428207285e-10,6.516666456904489e-09
6289,0.0038,2.4089409280000007e-07,6.178815762095455e-11,2.479891204571453e-09,3.278438411292922e-08
6290,0.00148,5.866880000000001e-08,4.3475195110820555e-12,1.943562182836355e-10,6.522230571953486e-09
6291,0.00576,9.706166272000003e-07,9.402813048817007e-10,1.5952007370066552e-08,9.723020221056594e-09
6292,0.003,2.8771179520000007e-07,9.079319931052174e-11,2.999432591657367e-09,1.090642227292193e-08
6293,0.01584,1.0353869824000003e-05,5.8738759641284975e-09,1.1053378754209848e-07,3.8685634377462733e-07
6294,0.01712,1.1242115456000004e-05,2.9470726365133892e-08,8.00751364293793e-08,6.431750696667378e-07
6295,0.019080000000000003,1.1663474777600003e-05,4.294290734530808e-08,1.61611774856186e-07,2.6716573095410628e-08
6296,0.0054,6.208919104000001e-07,4.437442446184138e-10,1.3543551567822975e-08,1.4015557611011383e-07
6297,0.003920000000000001,2.8108222080000005e-07,8.255452863653843e-11,2.85019490327413e-09,1.2276563080068482e-08
6298,0.01248,7.195024294400001e-06,1.7910210021036464e-08,6.116868692083044e-09,5.284842944004637e-08
6299,0.014,6.7056678336000006e-06,3.672312253387292e-08,1.2857887372746254e-07,3.9248278003312635e-07
6300,0.01432,1.0460823046400004e-05,2.97608981507031e-08,1.0919654570480103e-08,1.6264215786467246e-07
6301,0.017400000000000002,9.145116537600001e-06,1.583843968522632e-08,1.5035811945873992e-08,2.9744067934649087e-07
6302,0.015680000000000003,8.009581913600001e-06,2.463327998126315e-08,9.400903388081728e-10,3.158809171572505e-07
6303,0.0092,3.1222361984000005e-06,8.649457094056084e-09,2.451128859843993e-08,3.724649021855961e-08
6304,0.00772,2.6627421568000006e-06,3.995984111362568e-09,1.5896994515944593e-09,1.6687071487098842e-07
6305,0.00856,1.6087571648000002e-06,2.2493175953566273e-09,1.8157965416439876e-08,1.4872188690161692e-07
6306,0.01676,1.1305125747200004e-05,1.535933188059221e-08,1.8745311624917648e-08,1.131522845437953e-07
6307,0.02144,1.0181031539200003e-05,3.433911256579514e-08,3.378745839677327e-08,1.7247248863227357e-07
6308,0.0122,7.0833775680000014e-06,2.3211648579895273e-08,7.940937705943532e-09,1.5058861579285085e-07
6309,0.00756,2.1179436800000006e-06,3.026602824773478e-09,1.945700547514567e-09,1.5261706855941626e-08
6310,0.005960000000000002,1.6436651008000007e-06,2.5845963426124702e-09,1.6974630445769024e-08,3.8259093760426076e-07
6311,0.0192,1.2398301497600004e-05,1.2311574106296816e-08,3.951062318842599e-08,6.12575264638853e-07
6312,0.01932,1.3510896620800004e-05,2.8404068093191438e-08,1.2174949717025234e-08,1.2071563563035198e-06
6313,0.00676,1.5418747328000002e-06,2.8442848783122234e-09,5.310696749850452e-08,7.370814616077047e-08
6314,0.02028,1.3826828108800006e-05,2.292068891237341e-08,1.5425697923857946e-07,5.230160672366288e-07
6315,0.003,2.4329951360000007e-07,8.40057725967722e-11,3.0352052537560754e-09,1.398761434335616e-08
6316,0.01288,7.638325747200002e-06,1.7490943817103974e-08,1.4304744128241682e-08,9.420137970297236e-07
6317,0.015,5.539801440000001e-06,1.0195469761059327e-08,5.4608528562368716e-08,4.115013921050032e-07
6318,0.00032,3.3441216000000003e-09,1.0131492279586233e-14,4.73471421661047e-13,2.2276707987757668e-11
6319,0.00496,1.0494088256000002e-06,1.2817320023514585e-09,1.7079727104138397e-08,5.259572886350076e-08
6320,0.01724,1.0870331270400003e-05,1.0980936773490496e-08,2.7551833920246704e-08,5.539082193430937e-07
6321,0.015320000000000004,9.631070208000002e-06,1.9351888022489526e-08,1.8751129224343087e-08,2.683019412525707e-07
6322,0.012,6.2419496384000005e-06,2.3136470911741563e-08,5.3664139026817544e-08,7.123316637593892e-08
6323,0.00184,5.8492793600000013e-08,5.939225987273205e-12,2.6912186607001844e-10,1.0014174479331326e-08
6324,0.01352,3.4407491136000006e-06,1.1427793927751427e-08,8.13451528952956e-08,9.985951397895917e-07
6325,0.01244,2.7554388608000004e-06,6.725079946061754e-09,2.3427387822240964e-08,1.1645417798830998e-07
6326,0.018400000000000003,1.2682199820800002e-05,2.966195906902133e-08,1.9794944150706993e-07,1.7522190253027074e-06
6327,0.0019600000000000004,1.4590930560000003e-07,3.075816215164188e-11,1.1777992500300014e-09,1.0368767957093e-08
6328,0.01452,6.107715424000001e-06,1.0827413630203315e-08,3.4172741671391383e-09,8.000248115609879e-08
6329,0.01924,1.2200470304000004e-05,6.228126301104434e-08,6.567954843104868e-08,2.855351795459087e-07
6330,0.00108,2.2470150400000004e-08,8.682402871560289e-13,4.0206510428934634e-11,1.7620040600916241e-09
6331,0.01668,7.963702912000002e-06,2.1579907554341823e-08,8.805201378749752e-08,2.6543124082931335e-07
6332,0.0058400000000000014,1.2685367936000002e-06,1.6074143583830823e-09,1.950559744908388e-08,2.497147574719124e-08
6333,0.009000000000000001,3.2400431488000003e-06,9.073216067006049e-09,9.132429389194435e-08,5.448701297434005e-08
6334,0.003840000000000001,4.2047928960000016e-07,2.2147912480424996e-10,6.77577931174809e-09,2.9594027270519042e-08
6335,0.008520000000000002,1.8119858880000005e-06,3.0886934357687586e-09,3.88119870183882e-08,8.932799173607455e-08
6336,0.019000000000000003,1.0943139251200003e-05,1.882829579227686e-08,3.308045764299037e-08,1.2339794870321224e-06
6337,0.0094,2.7455825024000006e-06,6.855031175784796e-09,3.027771760725829e-08,6.392039263746644e-09
6338,0.0014000000000000004,4.8519097600000004e-08,3.6111200195592442e-12,1.641748771484246e-10,6.215239728984338e-09
6339,0.00108,4.3356243200000006e-08,2.6476898382992515e-12,1.1503035901098303e-10,3.226472311059318e-09
6340,0.009920000000000003,2.9263997440000004e-06,6.104851837114956e-09,3.2802582180037666e-09,3.636283604005164e-08
6341,0.0118,3.5287523136000006e-06,9.213778690432923e-09,2.5506190364713218e-08,3.0757291290620404e-07
6342,0.012280000000000003,2.5160701568000003e-06,3.759499493292915e-09,1.0042460833238448e-08,5.954095977921226e-08
6343,0.01496,5.710644985600001e-06,2.6159597817211043e-08,1.476138394391554e-07,1.2078085429058956e-07
6344,0.008400000000000001,2.7874720256000005e-06,5.616615943280352e-09,1.5298851327563244e-08,6.366685869205437e-08
6345,0.017320000000000002,1.1119908345600004e-05,3.167817340628067e-08,1.601427845068123e-07,4.808553101787196e-07
6346,0.00984,4.149350880000001e-06,1.253078135612695e-08,1.9305822536432272e-08,3.075442328487849e-07
6347,0.01348,1.1278020761600004e-05,2.611039885928149e-08,3.722256153605554e-08,9.506606938345684e-07
6348,0.019000000000000003,1.0547007513600003e-05,1.757578211265772e-08,5.986114739881041e-08,1.1729805246248387e-06
6349,0.01008,4.128171443200001e-06,9.993783537514997e-09,1.008422326082546e-09,3.145354126344839e-07
6350,0.01132,4.144012019200001e-06,1.287864514925845e-08,6.601221527313086e-08,5.5660440226510525e-08
6351,0.00604,1.4586823744000006e-06,2.355305050836644e-09,3.126355525641125e-08,1.82680309618176e-07
6352,0.00304,2.7456998400000005e-07,1.0974935914732186e-10,3.2717666196429847e-09,1.1861040595665684e-08
6353,0.0004800000000000001,6.336230400000001e-09,3.967399499448227e-14,1.8417596005416835e-12,8.261272912827367e-11
6354,0.01416,8.6308845056e-06,2.4742493092277406e-08,6.465810585517692e-08,1.230235233009774e-07
6355,0.02068,1.0112330374400003e-05,1.0461654383266266e-08,7.722486566109768e-08,8.284198458911379e-07
6356,0.0146,7.052283104000002e-06,4.664473023358017e-09,9.112471497930039e-09,1.0956423017530457e-06
6357,0.019680000000000003,1.4607357824000003e-05,6.187671801050763e-08,3.982252230564899e-09,8.217233929155736e-07
6358,0.01644,5.412959494400001e-06,2.210472686386418e-08,2.6141930760721317e-08,8.417746304022078e-08
6359,0.01876,1.0829321779200003e-05,5.8025054500386225e-08,3.0628176669778344e-08,4.7617810736844904e-07
6360,0.01112,3.2686735232000005e-06,8.442677449968975e-09,2.2373034818325765e-08,2.6536822805868037e-08
6361,0.007680000000000002,1.5455708672000001e-06,2.487654397260811e-09,4.161264374908036e-08,1.1014482229451477e-07
6362,0.01464,9.381317126400002e-06,2.2134029107986014e-08,5.498451919657185e-08,1.4603801980820739e-06
6363,0.02088,1.1988265254400002e-05,3.1650213152177774e-08,4.3684609414738335e-08,6.533545898972084e-07
6364,0.00532,9.841691200000003e-07,1.0354756127157995e-09,2.316305333213705e-08,7.346137155631564e-08
6365,0.01172,4.494499430400001e-06,1.6127474244851266e-08,2.5155644432717372e-08,4.0603715335075713e-07
6366,0.00856,1.8138632896000005e-06,3.136543306162836e-09,1.991668991868924e-08,1.6908604303249437e-08
6367,0.01304,6.125316064000001e-06,2.6081815870959966e-08,1.610131812315207e-07,4.8544347225277216e-08
6368,0.00728,1.0992773056000006e-06,1.299248634481757e-09,2.842977759419088e-08,1.0475895477495114e-07
